area_total,geom_type,HYBAS_ID,D1_raw,D2_raw,D4_raw,D5_raw,area_total_ha,n_indicadores_validos,D1_norm,D2_norm,D4_norm,D5_norm,ICSHM_EO,veto_activado,categoria,Ii,p_sim,quadrant,p_fdr,significativo_FDR,LISA_cat
14635.941213153672,Polygon,6090097150,-0.8379135708301394,-0.0444763900930586,367.99543585604494,0.1776235900878906,14635.941213153672,4,0.162052188568496,0.4712881818818512,0.2803341222017829,0.9804205777064824,0.4735237675896531,True,Crítico (veto),1.043140744476779,0.002,3,0.022153846153846156,True,Low-Low
17137.58508472085,Polygon,6090103010,0.5165353612189679,-0.0360449531801501,26.30851191365557,392.7166319286395,17138.516700378266,4,0.4610056797191273,0.4404933503856317,0.5973329829927267,0.2844007090860309,0.4458081805458792,False,Medio,-0.4100951776475112,0.196,2,0.3207272727272727,False,NS
53796.30542736826,Polygon,6090102970,-0.1716486399241505,-0.1190791085548124,49.70597955578375,93.97659439460328,53796.30542736826,4,0.3091099494131537,0.7437658352071498,0.5219856354894439,0.4546894702784436,0.5073877225970478,False,Medio,0.29005564169054815,0.135,3,0.275830985915493,False,NS
21531.86113871213,Polygon,6090096290,-0.7900507974611559,-0.013881802735679,134.42716012889184,1.3320611755371097,21531.86192392258,4,0.1726164430458958,0.3595450505391455,0.402375006421014,0.8985989187400808,0.458283854686534,True,Crítico (veto),1.138524669823956,0.002,3,0.022153846153846156,True,Low-Low
21262.649866028474,Polygon,6090096230,-0.55653603168517,-0.0059993604602125,378.55065586248656,0.0,21262.649866028474,4,0.2241577398878073,0.3307553573754529,0.2769001772586092,1.0,0.4579533186304674,False,Medio,1.2104831117538337,0.002,3,0.022153846153846156,True,Low-Low
679.485947295815,Polygon,6090103840,0.777312190581693,-0.0353798642941245,0.0,0.0,679.485947295815,4,0.5185642496323063,0.4380641914668465,1.0,1.0,0.7391571102747883,False,Alto,0.2462508023790187,0.291,1,0.36438260869565214,False,NS
76758.79806799848,Polygon,6090103890,-0.3678228673442704,-0.1027892450064688,62.685625140380886,71.67022203369143,76758.79806799848,4,0.2658104430432106,0.6842690248473837,0.4942359052613343,0.4867471806007406,0.4827656384381673,False,Medio,0.8893507122246551,0.001,3,0.022153846153846156,True,Low-Low
16194.226965505752,Polygon,6090103670,1.1516741785003015,-0.0507211260332017,12.53730842285156,0.0,16194.226965505752,4,0.6011932957293361,0.4940963453066018,0.6827742333490898,1.0,0.694515968596257,False,Alto,0.32712617211986283,0.16,1,0.30258227848101266,False,NS
35840.05581929174,Polygon,6090103640,1.4968787612731882,-0.0176607699021477,31.473417346191432,0.0,35840.05581929174,4,0.6773867296338709,0.3733472835776189,0.5762422188691567,1.0,0.6567440580201617,False,Alto,0.5393667145579473,0.005,1,0.04,True,High-High
9404.874489479002,Polygon,6090104930,0.1380188644427943,-0.0123647858779177,5.15784180908203,53.64085267563766,9404.874489479002,4,0.3774596518905632,0.3540043249197483,0.7786832379675501,0.5208947102061884,0.5077604812460125,False,Medio,-0.2859292205941746,0.145,2,0.286027397260274,False,NS
29374.08091241839,Polygon,6090104920,1.4836642762397585,-0.0140826688061853,57.97750673217775,0.0,29373.940227941708,4,0.6744700331523543,0.3602786902328826,0.5035870016131385,1.0,0.6345839312495939,False,Alto,0.36890287932851706,0.004,1,0.033882352941176475,True,High-High
